path,filename,label,Question,original_text,Request,token_repeat_3,sentence_repeat_3,token_repeat_5,sentence_repeat_5,token_repeat_10,sentence_repeat_10
../data/image/clog/n03047690_2681.JPEG,n03047690_2681,clog,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What seems to be the reason for the person's leg being in a cast?,"The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization. In the image, the person is standing in a living room, wearing a brown shirt and khaki shorts, and has a blue cast on their leg. The cast is designed to provide support and stability to the injured area, allowing it to heal properly. The person's leg is also in a blue and black cast, which suggests that the injury might be severe or that the person is in the process of recovering from a more complicated injury.",The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization immobilization immobilization immobilization,The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization,The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization immobilization immobilization immobilization immobilization immobilization,The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization,The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization immobilization immobilization immobilization immobilization immobilization immobilization immobilization immobilization immobilization immobilization,The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization The person's leg is in a cast likely due to an injury or a medical condition that requires immobilization
../data/image/hand_blower/n03483316_15938.JPEG,n03483316_15938,hand_blower,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What is the brand of the hair dryer shown in the picture?,The brand of the hair dryer shown in the picture is Osaka.,The brand of the hair dryer shown in the picture is Osaka Osaka Osaka Osaka,The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka,The brand of the hair dryer shown in the picture is Osaka Osaka Osaka Osaka Osaka Osaka,The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka,The brand of the hair dryer shown in the picture is Osaka Osaka Osaka Osaka Osaka Osaka Osaka Osaka Osaka Osaka Osaka,The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka The brand of the hair dryer shown in the picture is Osaka
../data/image/hand_blower/n03483316_15277.JPEG,n03483316_15277,hand_blower,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What is the person doing in the picture?,The person in the picture is brushing their hair while holding a hair dryer.,The person in the picture is brushing their hair while holding a hair dryer dryer dryer dryer,The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer,The person in the picture is brushing their hair while holding a hair dryer dryer dryer dryer dryer dryer,The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer,The person in the picture is brushing their hair while holding a hair dryer dryer dryer dryer dryer dryer dryer dryer dryer dryer dryer,The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer The person in the picture is brushing their hair while holding a hair dryer
../data/image/hand_blower/n03483316_4966.JPEG,n03483316_4966,hand_blower,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What is the purpose of the hair dryer shown in the picture?,"The purpose of the hair dryer shown in the picture is to dry and style hair. It is a black and red hair dryer with a cord, which is designed to help users achieve a smooth and polished look by drying wet hair and controlling frizz. The hair dryer is placed on a table, and its design suggests that it is a portable and convenient tool for personal grooming and hair care.",The purpose of the hair dryer shown in the picture is to dry and style hair hair hair hair,The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair,The purpose of the hair dryer shown in the picture is to dry and style hair hair hair hair hair hair,The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair,The purpose of the hair dryer shown in the picture is to dry and style hair hair hair hair hair hair hair hair hair hair hair,The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair The purpose of the hair dryer shown in the picture is to dry and style hair
../data/image/hand_blower/n03483316_9368.JPEG,n03483316_9368,hand_blower,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What is the purpose of the device shown in the picture?,"The device shown in the picture is a hair dryer, which is designed to dry and style hair. It features a white and black color scheme and is equipped with a motor and a fan. The hair dryer is used by people to dry their hair after washing or to style their hair by blowing it with hot air.",The device shown in the picture is a hair dryer dryer dryer dryer,The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer,The device shown in the picture is a hair dryer dryer dryer dryer dryer dryer,The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer,The device shown in the picture is a hair dryer dryer dryer dryer dryer dryer dryer dryer dryer dryer dryer,The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer The device shown in the picture is a hair dryer
../data/image/hand_blower/n03483316_17231.JPEG,n03483316_17231,hand_blower,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What type of bathroom do you think this is?,"Based on the image, this appears to be a hotel bathroom. The presence of a toilet, sink, and shower suggests that it is a well-equipped bathroom designed for guests' comfort and convenience. The bathroom also features a telephone, which is a common amenity in hotel rooms for guests' communication needs. The overall layout and design of the bathroom indicate that it is likely part of a hotel establishment.",Based on the image image image image,Based on the image Based on the image Based on the image,Based on the image image image image image image,Based on the image Based on the image Based on the image Based on the image Based on the image,Based on the image image image image image image image image image image image,Based on the image Based on the image Based on the image Based on the image Based on the image Based on the image Based on the image Based on the image Based on the image Based on the image
../data/image/plastic_bag/n03958227_135.JPEG,n03958227_135,plastic_bag,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What type of packaging does Hazel Valley Packaging specialize in?,"Hazel Valley Packaging specializes in packaging materials, particularly plastic bags. In the image, there is a large white plastic bag with a logo on it, which is a typical packaging material used for various purposes such as storing, transporting, or protecting items. The company's focus on plastic bags suggests that they offer a range of products and services related to plastic packaging solutions.",Hazel Valley Packaging specializes in packaging materials materials materials materials,Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials,Hazel Valley Packaging specializes in packaging materials materials materials materials materials materials,Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials,Hazel Valley Packaging specializes in packaging materials materials materials materials materials materials materials materials materials materials materials,Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials Hazel Valley Packaging specializes in packaging materials
../data/image/plastic_bag/n03958227_6033.JPEG,n03958227_6033,plastic_bag,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What items are being prepared for cooking in the picture?,"In the picture, there are two bags of beans and a bag of chicken being prepared for cooking. The beans are placed in a plastic bag, and the chicken is also in a plastic bag. These items are likely being prepared for a meal or a dish that requires the use of beans and chicken.",In the picture picture picture picture,In the picture In the picture In the picture,In the picture picture picture picture picture picture,In the picture In the picture In the picture In the picture In the picture,In the picture picture picture picture picture picture picture picture picture picture picture,In the picture In the picture In the picture In the picture In the picture In the picture In the picture In the picture In the picture In the picture
../data/image/plastic_bag/n03958227_8725.JPEG,n03958227_8725,plastic_bag,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What is the cat doing in the plastic bags?,The cat is laying down and resting in the plastic bags.,The cat is laying down and resting in the plastic bags bags bags bags,The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags,The cat is laying down and resting in the plastic bags bags bags bags bags bags,The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags,The cat is laying down and resting in the plastic bags bags bags bags bags bags bags bags bags bags bags,The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags The cat is laying down and resting in the plastic bags
../data/image/plastic_bag/n03958227_400.JPEG,n03958227_400,plastic_bag,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What items are being carried in the plastic bag?,"The plastic bag is filled with various food items, including chips, snacks, and possibly other groceries.",The plastic bag is filled with various food items items items items,The plastic bag is filled with various food items The plastic bag is filled with various food items The plastic bag is filled with various food items,The plastic bag is filled with various food items items items items items items,The plastic bag is filled with various food items The plastic bag is filled with various food items The plastic bag is filled with various food items The plastic bag is filled with various food items The plastic bag is filled with various food items,The plastic bag is filled with various food items items items items items items items items items items items,The plastic bag is filled with various food items The plastic bag is filled with various food items The plastic bag is filled with various food items The plastic bag is filled with various food items The plastic bag is filled with various food items The plastic bag is filled with various food items The plastic bag is filled with various food items The plastic bag is filled with various food items The plastic bag is filled with various food items The plastic bag is filled with various food items
../data/image/plastic_bag/n03958227_6415.JPEG,n03958227_6415,plastic_bag,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What is the purpose of the black plastic bag on the sidewalk?,"The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash. It is placed on the sidewalk, possibly near a trash can, to facilitate easy collection and transportation of the waste. The bag's purpose is to help keep the sidewalk clean and maintain a pleasant environment for pedestrians and residents.",The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash trash trash trash,The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash,The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash trash trash trash trash trash,The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash,The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash trash trash trash trash trash trash trash trash trash trash,The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash The black plastic bag on the sidewalk is likely being used for waste disposal or to collect trash
../data/image/pot/n03991062_28793.JPEG,n03991062_28793,pot,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What type of plant is growing in the terracotta pot?,"The terracotta pot is filled with a flowering plant, which is likely a small tree or a bush with flowers.",The terracotta pot is filled with a flowering plant plant plant plant,The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant,The terracotta pot is filled with a flowering plant plant plant plant plant plant,The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant,The terracotta pot is filled with a flowering plant plant plant plant plant plant plant plant plant plant plant,The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant The terracotta pot is filled with a flowering plant
../data/image/pot/n03991062_19430.JPEG,n03991062_19430,pot,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What type of plants are growing in the pot?,"The pot contains a variety of plants, including a red flower and some green leaves.",The pot contains a variety of plants plants plants plants,The pot contains a variety of plants The pot contains a variety of plants The pot contains a variety of plants,The pot contains a variety of plants plants plants plants plants plants,The pot contains a variety of plants The pot contains a variety of plants The pot contains a variety of plants The pot contains a variety of plants The pot contains a variety of plants,The pot contains a variety of plants plants plants plants plants plants plants plants plants plants plants,The pot contains a variety of plants The pot contains a variety of plants The pot contains a variety of plants The pot contains a variety of plants The pot contains a variety of plants The pot contains a variety of plants The pot contains a variety of plants The pot contains a variety of plants The pot contains a variety of plants The pot contains a variety of plants
../data/image/pot/n03991062_7215.JPEG,n03991062_7215,pot,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What types of flowers are featured in the hanging basket in the picture?,"The hanging basket in the picture features a variety of flowers, including pink and orange flowers.",The hanging basket in the picture features a variety of flowers flowers flowers flowers,The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers,The hanging basket in the picture features a variety of flowers flowers flowers flowers flowers flowers,The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers,The hanging basket in the picture features a variety of flowers flowers flowers flowers flowers flowers flowers flowers flowers flowers flowers,The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers The hanging basket in the picture features a variety of flowers
../data/image/pot/n03991062_33026.JPEG,n03991062_33026,pot,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What type of plants are these seedlings growing in?,These seedlings are growing in black plastic pots filled with soil.,These seedlings are growing in black plastic pots filled with soil soil soil soil,These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil,These seedlings are growing in black plastic pots filled with soil soil soil soil soil soil,These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil,These seedlings are growing in black plastic pots filled with soil soil soil soil soil soil soil soil soil soil soil,These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil These seedlings are growing in black plastic pots filled with soil
../data/image/pot/n03991062_10556.JPEG,n03991062_10556,pot,"Please generate a question based on this picture. For example, 'What is in this picture' or 'What is on the table in the picture'. The question needs to be related to the picture and be a question. Do not copy the example, you need to write new content.",What type of plant is shown in the picture?,The picture shows a small potted plant with green leaves.,The picture shows a small potted plant with green leaves leaves leaves leaves,The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves,The picture shows a small potted plant with green leaves leaves leaves leaves leaves leaves,The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves,The picture shows a small potted plant with green leaves leaves leaves leaves leaves leaves leaves leaves leaves leaves leaves,The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves The picture shows a small potted plant with green leaves
